Date,log
2004-01-19,1.8015447724812195
2004-01-26,1.6858432132433272
2004-02-02,1.6778439621980363
2004-02-09,1.7112721776601765
2004-02-16,1.6473115340096327
2004-02-23,1.6893575151841573
2004-03-01,1.6943303500165885
2004-03-08,1.7220520915690598
2004-03-15,1.7195470954773613
2004-03-22,1.6854725951746974
2004-03-29,1.7599247109215674
2004-04-05,1.781877466805217
2004-04-12,1.7245507433339637
2004-04-19,1.7175745888419682
2004-04-26,1.7684908403364503
2004-05-03,1.8395968222795192
2004-05-10,1.8564542317355863
2004-05-17,1.8489271681040058
2004-05-24,1.862839037289318
2004-05-31,1.8343399417436215
2004-06-07,1.820670831870081
2004-06-14,1.8748743730131803
2004-06-21,1.8489271681040058
2004-06-28,1.8161267872067275
2004-07-05,1.81498756180327
